,Unnamed: 0,sentence_id,screening,label,text,translation
9073,9073,20672,-3,0,Everywhere I go on the campaign trail I see moms and dads whose son or daughter may wear the uniform and they tell me about how discouraged their son or daughter may be.,"Überall, wo ich auf den Wahlkampf gehe, sehe ich Mütter und Väter, deren Sohn oder Tochter die Uniform tragen, und sie erzählen mir, wie entmutigt ihr Sohn oder ihre Tochter sein könnten."
9074,9074,3259,-3,0,"I would never give up complete control or practical control of the Panama Canal Zone, but I would continue to negotiate with the Panamanians.","Ich würde niemals die vollständige oder praktische Kontrolle über die Panamakanalzone aufgeben, aber ich würde weiterhin mit den Panamaern verhandeln."
9075,9075,3778,-3,0,And spending restraint has got to be a vital part of that.,Und Ausgabenzurückhaltung muss ein entscheidender Teil davon sein.
9076,9076,3347,-3,0,"I would never normalize relationships with Vietnam, nor permit them to join the United Nations until they've taken this action.","Ich würde niemals die Beziehungen zu Vietnam normalisieren oder ihnen erlauben, den Vereinten Nationen beizutreten, bis sie diese Maßnahmen ergriffen haben."
9077,9077,17154,-3,0,"But I'm going to violate that rule and say ""never.''",Aber ich werde gegen diese Regel verstoßen und „niemals“ sagen.
9078,9078,25193,-3,0,"So, we thought that it would be simpler to negotiate first with those.","Also dachten wir, dass es einfacher wäre, zuerst mit diesen zu verhandeln."
9079,9079,527,-3,0,Think about that father down there in Houston who has to tell his youngster that he can't play little league ball that he can't go out on the ball field because he's afraid he's going to get hurt.,"Denken Sie an diesen Vater da unten in Houston, der seinem Jungen sagen muss, dass er nicht in der Little League spielen kann, dass er nicht auf das Baseballfeld gehen kann, weil er Angst hat, verletzt zu werden."
9080,9080,10187,-3,0,"And in fact, employers are looking for skilled workers.",Und tatsächlich suchen Arbeitgeber nach Fachkräften.
9081,9081,22377,-3,0,"Now, if won't be, General Waller would be -- you say, why do you keep picking military people.","Nun, wenn nicht, wäre General Waller – Sie sagen, warum wählen Sie ständig Militärs aus."
9082,9082,32584,-3,0,"You could have done it, if you were an effective -- if you were an effective senator, you could have done it.","Sie hätten es schaffen können, wenn Sie ein erfolgreicher Senator wären, Sie hätten es tun können."
9083,9083,13397,-3,0,"It's going to cost more money, and growth will help us to win that battle.","Es wird mehr Geld kosten, und Wachstum wird uns helfen, diesen Kampf zu gewinnen."
9084,9084,26411,-3,0,And my word is good.,Und mein Wort ist gut.
9085,9085,23916,-3,0,"Well, let's admit it then.","Nun, dann geben wir es doch zu."
9086,9086,11942,-3,0,I'm going to be respectful for people who may disagree with me.,"Ich werde respektvoll gegenüber Leuten sein, die vielleicht anderer Meinung sind als ich."
9087,9087,2973,-3,0,And I would like to see Mr. Ford convince the Polish-Americans and the Czech-Americans and the Hungarian-Americans in this country that those countries don't live under the domination and supervision of the Soviet Union behind the Iron - uh - Curtain.,"Und ich würde gerne sehen, wie Mr. Ford die polnischen Amerikaner und die tschechischen Amerikaner und die ungarischen Amerikaner in diesem Land davon überzeugt, dass diese Länder nicht unter der Herrschaft und Aufsicht der Sowjetunion hinter dem Eisernen – äh – Vorhang leben ."
9088,9088,17992,-3,0,We continue to pursue our policy of disrupting those who proliferate weapons of mass destruction.,"Wir verfolgen weiterhin unsere Politik, diejenigen zu stören, die Massenvernichtungswaffen verbreiten."
9089,9089,13171,-3,0,But under no circumstances must the United States ever make an agreement based on trust.,"Aber unter keinen Umständen dürfen die Vereinigten Staaten jemals eine Vereinbarung treffen, die auf Vertrauen basiert."
9090,9090,16870,-3,0,"And one final comment, uh - Governor Carter talks about the tax bills and all of the inequities that exist in the present law.","Und eine letzte Bemerkung, ähm – Gouverneur Carter spricht über die Steuergesetze und all die Ungerechtigkeiten, die im gegenwärtigen Gesetz existieren."
9091,9091,20473,-3,0,"And also domestic exploration yes, but not in the environmental treasures of our country.","Und auch heimische Exploration ja, aber nicht in den Umweltschätzen unseres Landes."
9092,9092,17689,-3,0,"Now, we need a tight budget, but there's no question that this administration has singled out things that affect the most vulnerable in American life, and they're hurting.","Jetzt brauchen wir ein knappes Budget, aber es steht außer Frage, dass diese Regierung Dinge herausgegriffen hat, die die Schwächsten im amerikanischen Leben betreffen, und sie tun weh."
9093,9093,10762,-3,0,"Well, you know, nailing down Senator Obama's various tax proposals is like nailing Jell-O to the wall.","Nun, wissen Sie, Senator Obamas verschiedene Steuervorschläge festzunageln, ist wie Wackelpudding an die Wand zu nageln."
9094,9094,764,-3,0,And I've said mistakes were made.,"Und ich habe gesagt, dass Fehler gemacht wurden."
9095,9095,11770,-3,0,The governor mentioned it earlier.,Der Gouverneur hat es vorhin erwähnt.
9096,9096,10337,-3,0,I want 100 percent of the American people to have a bright and prosperous future.,"Ich möchte, dass 100 Prozent des amerikanischen Volkes eine glänzende und erfolgreiche Zukunft haben."
9097,9097,28149,-3,0,And I'll bring new competition to bring the price down.,"Und ich bringe neue Konkurrenz, um den Preis zu senken."
9098,9098,6584,-3,0,I'm going to stand up and fight for the American worker.,Ich werde aufstehen und für den amerikanischen Arbeiter kämpfen.
9099,9099,6701,-3,0,"I believe the role of government is to stand side by side with our citizens to help them realize their dreams, not tell citizens how to live their lives.","Ich glaube, die Rolle der Regierung besteht darin, Seite an Seite mit unseren Bürgern zu stehen, um ihnen zu helfen, ihre Träume zu verwirklichen, und nicht, den Bürgern zu sagen, wie sie ihr Leben zu leben haben."
9100,9100,22087,-3,0,What do we have to do?,Was müssen wir machen?
9101,9101,3365,-3,0,"In the aftermath of Vietnam, Cambodia, Chile, Pakistan, Angola, Watergate, CIA, we've been hurt.","Nach Vietnam, Kambodscha, Chile, Pakistan, Angola, Watergate, CIA wurden wir verletzt."
9102,9102,16195,-3,0,"And I'll do a good job, because I am committed.","Und ich werde einen guten Job machen, weil ich engagiert bin."
9103,9103,28452,-3,0,A leader also understands that the United States must be strong to keep the peace.,"Ein Führer versteht auch, dass die Vereinigten Staaten stark sein müssen, um den Frieden zu wahren."
9104,9104,2149,-3,0,So the way for us to deal with Medicare in particular is to lower health care costs.,"Wir gehen also insbesondere mit Medicare um, um die Gesundheitskosten zu senken."
9105,9105,26675,-3,0,"It's very hard to get into the Japan market, as everybody knows.","Wie jeder weiß, ist es sehr schwierig, auf dem japanischen Markt Fuß zu fassen."
9106,9106,31848,-3,0,"I want to be the president for all Americans, regardless of your political beliefs, where you come from, what you look like, your religion.","Ich möchte der Präsident für alle Amerikaner sein, unabhängig von Ihrer politischen Überzeugung, Ihrer Herkunft, Ihrem Aussehen und Ihrer Religion."
9107,9107,3187,-3,0,"What is more moral than peace, and the United States is at peace today?","Was ist moralischer als Frieden, und die Vereinigten Staaten leben heute im Frieden?"
9108,9108,1318,-3,0,But I don't favor a constitutional amendment on the subject.,Aber ich bin nicht für eine Verfassungsänderung zu diesem Thema.
9109,9109,32886,-3,0,We have a very divided nation.,Wir haben eine sehr gespaltene Nation.
9110,9110,17815,-3,0,This economy is starting to run downhill.,Diese Wirtschaft beginnt bergab zu laufen.
9111,9111,18237,-3,0,"And so, the answer to your question is: When our general is on the ground and Ambassador Negroponte tells me that Iraq is ready to defend herself from these terrorists, that elections will have been held by then, that their stability and that they're on their way to, you know, a nation that's free; that's when.","Die Antwort auf Ihre Frage lautet also: Wenn unser General vor Ort ist und Botschafter Negroponte mir sagt, dass der Irak bereit ist, sich gegen diese Terroristen zu verteidigen, dass bis dahin Wahlen stattgefunden haben werden, dass ihre Stabilität und dass sie es sind auf dem Weg zu einer freien Nation; das ist wenn."
9112,9112,1556,-3,0,"Thank you, and good night.",Danke und Gute Nacht.
9113,9113,7091,-3,0,"The American middle-class family isn't making it right now, Bob.","Die amerikanische Mittelklassefamilie schafft es gerade nicht, Bob."
9114,9114,13654,-3,0,I disagree with both of them.,Ich bin mit beiden nicht einverstanden.
9115,9115,12119,-3,0,"I would like to see eventually in this country some form of universal health care, but I'm not for a government-run system.","Ich würde gerne irgendwann in diesem Land eine Art universelle Gesundheitsfürsorge sehen, aber ich bin nicht für ein staatlich geführtes System."
9116,9116,6174,-3,0,You were offered a chance to join.,Ihnen wurde die Teilnahme angeboten.
9117,9117,22741,-3,0,"And the right time was Tora Bora, when we had him cornered in the mountains.","Und der richtige Zeitpunkt war Tora Bora, als wir ihn in den Bergen in die Enge getrieben hatten."
9118,9118,1430,-3,0,And inflation hits everybody: those who are working and those who are on welfare.,"Und die Inflation trifft alle: diejenigen, die arbeiten, und diejenigen, die Sozialhilfe beziehen."
9119,9119,26250,-3,0,Maybe we can work that out.,Vielleicht können wir das klären.
9120,9120,23659,-3,0,"Well, it's pretty simple when they say: Are you for a ban on partial birth abortion?","Nun, es ist ziemlich einfach, wenn sie sagen: Bist du für ein Verbot der Teilgeburtsabtreibung?"
9121,9121,24503,-3,0,"And I'll tell you one place that's working well, and that is the private sector -- Jim Burke and this task force that he has, you may know about it.","Und ich nenne Ihnen einen Ort, der gut funktioniert, und das ist der private Sektor – Jim Burke und diese Task Force, die er hat, Sie wissen vielleicht davon."
9122,9122,21151,-3,0,It's not good for the country and it's not right.,Es ist nicht gut für das Land und es ist nicht richtig.
9123,9123,19574,-3,0,"It's just like you said in Texas one day, you know raised taxes too much, and you did, and you cut defense too much, Mr. President, and you did.","Es ist genau so, wie Sie es eines Tages in Texas gesagt haben, Sie wissen, dass Sie die Steuern zu stark erhöht haben, und Sie haben es getan, und Sie haben die Verteidigung zu stark gekürzt, Mr. President, und Sie haben es getan."
9124,9124,25872,-3,0,"So I, we're going to do better, and we'll do better still, but this is a commitment I think that all Americans share without regard to party.","Also ich, wir werden es besser machen, und wir werden es noch besser machen, aber ich denke, dass dies eine Verpflichtung ist, die alle Amerikaner ohne Rücksicht auf die Partei teilen."
9125,9125,24165,-3,0,We must have a transition plan to plan to convert from a defense to a domestic economy.,"Wir müssen einen Übergangsplan haben, um die Umstellung von einer Verteidigungs- auf eine Binnenwirtschaft zu planen."
9126,9126,8409,-3,0,"And so I would say that in all of these proposals Senator Kennedy has made, they will result in one of two things: either he has to raise taxes or he has to unbalance the budget.","Und deshalb würde ich sagen, dass all diese Vorschläge, die Senator Kennedy gemacht hat, zu einem von zwei Dingen führen werden: Entweder er muss die Steuern erhöhen oder er muss den Haushalt aus dem Gleichgewicht bringen."
9127,9127,25414,-3,0,I would not agree to any negotiations or any agreement that involved conduct on the part of the Soviet Union that we couldn't verify every day.,"Ich würde keinen Verhandlungen oder Vereinbarungen zustimmen, die ein Verhalten der Sowjetunion beinhalten, das wir nicht jeden Tag überprüfen könnten."
9128,9128,900,-3,0,"But nevertheless, I support my nominee for Vice President and he'll do an outstanding job.","Aber nichtsdestotrotz unterstütze ich meinen Kandidaten für das Amt des Vizepräsidenten, und er wird hervorragende Arbeit leisten."
9129,9129,4393,-3,0,And I know that they know that I'll take care of them.,"Und ich weiß, dass sie wissen, dass ich mich um sie kümmern werde."
9130,9130,22914,-3,0,These are families that get hurt.,"Das sind Familien, die verletzt werden."
9131,9131,20536,-3,0,Voters will know I'll put competent judges on the bench.,"Die Wähler werden wissen, dass ich kompetente Richter auf die Bank setzen werde."
9132,9132,1151,-3,0,I think the first one was related to uh - the unwarranted influence of American Jews on the media and uh - in the Congress.,"Ich denke, der erste bezog sich auf äh – den ungerechtfertigten Einfluss amerikanischer Juden auf die Medien und äh – auf den Kongress."
9133,9133,2657,-3,0,"And by the way, I've had that experience.",Übrigens habe ich diese Erfahrung gemacht.
9134,9134,32974,-3,0,So I have very clear views about what I want to see to kind of change the balance on the Supreme Court.,"Ich habe also sehr klare Ansichten darüber, was ich sehen möchte, um das Gleichgewicht am Obersten Gerichtshof zu verändern."
9135,9135,13646,-3,0,"You've had a number of occasions to see in detail what the plan is, and at least you'll understand it.","Ihr hattet eine Reihe von Gelegenheiten, den Plan im Detail zu sehen, und zumindest werdet ihr ihn verstehen."
9136,9136,5708,-3,0,"Now, look, Americans are hurting tonight and they're angry and I understand that, and they want a new direction.","Nun, sehen Sie, die Amerikaner leiden heute Abend und sie sind wütend und ich verstehe das, und sie wollen eine neue Richtung."
9137,9137,3036,-3,0,It's for their security as well as ours.,Es ist sowohl zu ihrer als auch zu unserer Sicherheit.
9138,9138,33343,-3,0,I don't want to rip families apart.,Ich will keine Familien auseinander reißen.
9139,9139,22971,-3,0,"When you get on an airplane, your bag is X- rayed, but the cargo hold isn't X-rayed.","Wenn Sie in ein Flugzeug steigen, wird Ihr Gepäck durchleuchtet, aber der Frachtraum wird nicht durchleuchtet."
9140,9140,5860,-3,0,"Mr. Ayers, I don't care about an old washed-up terrorist.","Mr. Ayers, ich kümmere mich nicht um einen alten abgewrackten Terroristen."
9141,9141,10359,-3,0,I will get us on track to a balanced budget.,Ich werde uns auf den Weg zu einem ausgeglichenen Haushalt bringen.
9142,9142,17797,-3,0,"As to what we might do, and find in further savings cuts, no, we're not going to starve the hungry.","Was wir tun könnten und was wir in weiteren Sparkürzungen finden könnten, nein, wir werden die Hungrigen nicht aushungern."
9143,9143,14752,-3,0,"Then the question is, can we govern?","Dann ist die Frage, können wir regieren?"
9144,9144,21974,-3,0,"When the businesses go bankrupt, I know them.","Wenn die Unternehmen bankrott gehen, kenne ich sie."
9145,9145,27403,-3,0,But I think Governor Romney maybe hasn't spent enough time looking at how our military works.,"Aber ich denke, Gouverneur Romney hat vielleicht nicht genug Zeit damit verbracht, sich anzusehen, wie unser Militär funktioniert."
9146,9146,29211,-3,0,The NAFTA agreement is defective.,Das NAFTA-Abkommen ist mangelhaft.
9147,9147,25863,-3,0,May I ask you a question?,Kann ich dich etwas fragen?
9148,9148,8383,-3,0,- reducing the interest rate.,- Reduzierung des Zinssatzes.
9149,9149,11576,-3,0,"But by itself, that to me can bring into play a fundamental American strategic interest because I think it's based on our values.","Aber allein das kann für mich ein fundamentales amerikanisches strategisches Interesse ins Spiel bringen, weil ich denke, dass es auf unseren Werten basiert."
9150,9150,25265,-3,0,"There are two distinguished authors on arms control in this country -- there are many others, but two that I want to cite tonight.","Es gibt zwei angesehene Autoren zum Thema Rüstungskontrolle in diesem Land – es gibt viele andere, aber zwei möchte ich heute Abend zitieren."
9151,9151,5978,-3,0,"So I think we can easily, within seven, eight, ten years, if we put our minds to it, we can eliminate our dependence on the places in the world that harm our national security if we don't achieve our independence.","Ich denke also, wir können innerhalb von sieben, acht, zehn Jahren leicht unsere Abhängigkeit von Orten auf der Welt beseitigen, die unserer nationalen Sicherheit schaden, wenn wir unsere Unabhängigkeit nicht erreichen."
9152,9152,18447,-3,0,"And I know what many of them say today, and I know how to bring them back to the table.","Und ich weiß, was viele von ihnen heute sagen, und ich weiß, wie ich sie wieder an den Tisch bringen kann."
9153,9153,21672,-3,0,"If you ask me if I could fly a fighter plane or be an astronaut, I can't.","Wenn Sie mich fragen, ob ich ein Kampfflugzeug fliegen oder Astronaut werden könnte, ich kann es nicht."
9154,9154,1576,-3,0,I was Governor of Georgia for four years.,Ich war vier Jahre lang Gouverneur von Georgia.
9155,9155,24570,-3,0,"Let's make it a strength, not a weakness.","Machen wir es zu einer Stärke, nicht zu einer Schwäche."
9156,9156,6383,-3,0,"That's why I've asked you not only to examine my record, but my proposals for the future of this country.","Deshalb habe ich Sie gebeten, nicht nur meine Bilanz zu prüfen, sondern auch meine Vorschläge für die Zukunft dieses Landes."
9157,9157,18370,-3,0,"It will remain strong, so long as I'm the president.","Sie wird stark bleiben, solange ich Präsident bin."
9158,9158,7640,-3,0,We all remember Pearl Harbor.,Wir alle erinnern uns an Pearl Harbor.
9159,9159,20762,-3,0,A difference between big exploding federal government that wants to think on your behalf and a plan that meets priorities and liberates working people to be able to make decisions on your own.,"Ein Unterschied zwischen einer großen explodierenden Bundesregierung, die für Sie denken will, und einem Plan, der Prioritäten erfüllt und die arbeitenden Menschen befreit, um selbst Entscheidungen treffen zu können."
9160,9160,9292,-3,0,I'll get America and North America energy independent.,Ich werde Amerika und Nordamerika energieunabhängig machen.
9161,9161,2452,-3,0,"And the fact of the matter is that, when Obamacare is fully implemented, we're going to be in a position to show that costs are going down.","Tatsache ist, dass wir, wenn Obamacare vollständig implementiert ist, in der Lage sein werden, zu zeigen, dass die Kosten sinken."
9162,9162,25562,-3,0,"And in the meantime, we have to be strong enough to make certain that the Soviet Union never tempts us.","Und in der Zwischenzeit müssen wir stark genug sein, um sicherzustellen, dass die Sowjetunion uns niemals in Versuchung führt."
9163,9163,12970,-3,0,"And I believe that if we can get a party which believes in movement, which believes in going ahead, then we can reestablish our position in the world - strong defense, strong in economic growth, justice for our people, co- guarantee of constitutional rights, so that people will believe that we practice what we preach, and then around the world, particularly to try to reestablish the atmosphere which existed in Latin America at the time of Franklin Roosevelt.","Und ich glaube, wenn wir eine Partei bekommen, die an Bewegung glaubt, die ans Weitermachen glaubt, dann können wir unsere Position in der Welt wiederherstellen – starke Verteidigung, starkes Wirtschaftswachstum, Gerechtigkeit für unser Volk, Mitgarantie der verfassungsmäßigen Rechte , damit die Menschen glauben, dass wir das praktizieren, was wir predigen, und dann auf der ganzen Welt, um insbesondere zu versuchen, die Atmosphäre wiederherzustellen, die zur Zeit von Franklin Roosevelt in Lateinamerika herrschte."
9164,9164,25000,-3,0,There's been no change in my attitude at all.,An meiner Einstellung hat sich überhaupt nichts geändert.
9165,9165,1229,-3,0,"But as far as the accessibility of them by the American people, it's very uh - far in the future.","Aber was die Zugänglichkeit von ihnen durch das amerikanische Volk angeht, das liegt sehr weit in der Zukunft."
9166,9166,17906,-3,0,I believe there's fundamental fairness crying out that needs to be achieved in our tax system.,"Ich glaube, dass in unserem Steuersystem eine grundlegende Fairness schreit, die erreicht werden muss."
9167,9167,15325,-3,0,"We also need to continue to index Social Security payments, so that if inflation rises, the Social Security payments would rise a commensurate degree to let the buying power of a Social Security check continue intact.","Wir müssen auch weiterhin die Sozialversicherungszahlungen indexieren, damit die Sozialversicherungszahlungen bei steigender Inflation in einem angemessenen Maße steigen, damit die Kaufkraft eines Sozialversicherungsschecks erhalten bleibt."
9168,9168,24981,-3,0,"But I also recognize that as the two great superpowers in the world, we have to live with each other.","Aber ich erkenne auch an, dass wir als die beiden großen Supermächte der Welt miteinander leben müssen."
9169,9169,13861,-3,0,I don't have any criticism of Mr. Perot.,Ich habe keine Kritik an Herrn Perot.
9170,9170,13537,-3,0,Its growth rate is not what counts; it's whether it is catching up with us and it is not catching up with us.,"Seine Wachstumsrate ist nicht das, was zählt; es geht darum, ob es uns einholt und ob es uns nicht einholt."
9171,9171,11512,-3,0,"And therefore, the term honest broker makes sense.",Und daher ist der Begriff ehrlicher Makler sinnvoll.
9172,9172,33941,-3,0,I think it would be a great gesture.,"Ich denke, es wäre eine großartige Geste."
9173,9173,2171,-3,0,We're going to give a better prescription program.,Wir werden ein besseres Verschreibungsprogramm anbieten.
9174,9174,11531,-3,0,But the fact is that that's the situation that was left when I got there.,"Aber Tatsache ist, dass das die Situation war, die übrig war, als ich dort ankam."
9175,9175,11956,-3,0,I've been a tolerant person all my life.,Ich war mein ganzes Leben lang ein toleranter Mensch.
9176,9176,20308,-3,0,Then you go to your own pharmacy.,Dann gehen Sie in Ihre eigene Apotheke.
9177,9177,6994,-3,0,I will not privatize it.,Ich werde es nicht privatisieren.
9178,9178,13095,-3,0,But I do say that any statement to the effect that the Republican party is trigger-happy is belied by the record.,"Aber ich sage, dass jede Aussage, dass die Republikanische Partei schießwütig ist, durch die Aufzeichnung widerlegt wird."
9179,9179,27863,-3,0,That's the wrong way to go.,Das ist der falsche Weg.
9180,9180,26240,-3,0,And I noted that nobody was really benefitting except a very small group at the top.,"Und ich stellte fest, dass niemand wirklich davon profitierte, außer einer sehr kleinen Gruppe an der Spitze."
9181,9181,18448,-3,0,"And I believe that a fresh start, new credibility, a president who can understand what we have to do to reach out to the Muslim world to make it clear that this is not, you know -- Osama bin Laden uses the invasion of Iraq in order to go out to people and say that America has declared war on Islam.","Und ich glaube, dass ein Neuanfang, neue Glaubwürdigkeit, ein Präsident, der verstehen kann, was wir tun müssen, um der muslimischen Welt die Hand zu reichen und deutlich zu machen, dass dies nicht, wissen Sie, Osama bin Laden die Invasion des Irak nutzt um zu den Leuten zu gehen und zu sagen, dass Amerika dem Islam den Krieg erklärt hat."
9182,9182,21118,-3,0,That is what it is.,Das ist es.
9183,9183,4380,-3,0,So this is a national security issue.,Das ist also eine Frage der nationalen Sicherheit.
9184,9184,10730,-3,0,That wasn't the kind of call to service that I think the American people were looking for.,"Das war nicht die Art von Berufung zum Dienst, nach der die Amerikaner meiner Meinung nach gesucht haben."
9185,9185,28743,-3,0,I don't believe that's a fair measure.,"Ich glaube nicht, dass das eine faire Maßnahme ist."
9186,9186,26759,-3,0,"And one of the things I've tried hardest to do is to tell the American people that we have to get beyond that, we have to understand that we're stronger when we unite around shared values instead of being divided by our differences.","Und eines der Dinge, um die ich mich am meisten bemüht habe, ist, dem amerikanischen Volk zu sagen, dass wir darüber hinauskommen müssen, wir müssen verstehen, dass wir stärker sind, wenn wir uns um gemeinsame Werte vereinen, anstatt uns durch unsere Unterschiede zu spalten."
9187,9187,4404,-3,0,"You know, my father came from Kenya.","Weißt du, mein Vater kam aus Kenia."
9188,9188,19445,-3,0,"But let me remind you, my family has suffered from drug abuse.","Aber lassen Sie mich Sie daran erinnern, dass meine Familie unter Drogenmissbrauch gelitten hat."
9189,9189,8128,-3,0,"I saw cases in West Virginia, here in the United States, where children took home part of their school lunch in order to feed their families because I don't think we're meeting our obligations toward these Americans.","Ich habe Fälle in West Virginia gesehen, hier in den Vereinigten Staaten, wo Kinder einen Teil ihres Mittagessens mit nach Hause nahmen, um ihre Familien zu ernähren, weil ich glaube, dass wir unseren Verpflichtungen gegenüber diesen Amerikanern nicht nachkommen."
9190,9190,5838,-3,0,"But to somehow say that group of young women who said ""Military wives for McCain"" are somehow saying anything derogatory about you, but anything -- and those veterans that wear those hats that say ""World War II, Vietnam, Korea, Iraq,"" I'm not going to stand for people saying that the people that come to my rallies are anything but the most dedicated, patriotic men and women that are in this nation and they're great citizens.","Aber irgendwie zu sagen, dass diese Gruppe junger Frauen, die ""Militärfrauen für McCain"" gesagt haben, irgendwie irgendetwas Abwertendes über Sie sagen, aber irgendetwas - und diese Veteranen, die diese Hüte tragen, auf denen ""Zweiter Weltkrieg, Vietnam, Korea, Irak"" steht, Ich werde mich nicht dafür einsetzen, dass Leute sagen, dass die Leute, die zu meinen Kundgebungen kommen, alles andere als die engagiertesten, patriotischsten Männer und Frauen sind, die es in dieser Nation gibt, und dass sie großartige Bürger sind."
9191,9191,16205,-3,0,"Margaret, once again, I don't know which George Bush I'm talking about here or looking at.",
9192,9192,28405,-3,0,"If you want somebody who will fight for you and who will fight to have middle-class tax cuts, then I am your man.","Wenn Sie jemanden wollen, der für Sie kämpft und der für Steuersenkungen in der Mittelklasse kämpft, dann bin ich Ihr Mann."
9193,9193,20969,-3,0,"But that's the time when you're tested not only -- it's the time to test your mettle, a time to test your heart when you see people whose lives have been turned upside down.","Aber das ist die Zeit, in der Sie nicht nur auf die Probe gestellt werden – es ist die Zeit, Ihren Mut zu testen, eine Zeit, um Ihr Herz zu testen, wenn Sie Menschen sehen, deren Leben auf den Kopf gestellt wurde."
9194,9194,34214,-3,0,Which is a big mistake.,Was ein großer Fehler ist.
9195,9195,23844,-3,0,And the way we're going to get it done is we're going to have a brand new Congress.,"Und die Art und Weise, wie wir es erledigen werden, ist, dass wir einen brandneuen Kongress veranstalten werden."
9196,9196,20601,-3,0,The Russians have a lot of sway in that part of the world.,Die Russen haben in diesem Teil der Welt viel Einfluss.
9197,9197,24136,-3,0,I am a firm believer that our America 2000 education problem is the answer--a little longer run; it's going to take awhile to educate.,"Ich bin fest davon überzeugt, dass unser Amerika-2000-Bildungsproblem die Antwort ist – etwas längerfristig; es wird eine Weile dauern, um zu erziehen."
9198,9198,26578,-3,0,"If we don't get the economy to grow, if we don't cut taxes, and give people child credits, and cut the capital gains rate, and get this economy growing, we're going to limp into the next century.","Wenn wir die Wirtschaft nicht zum Wachsen bringen, wenn wir die Steuern nicht senken und den Menschen keine Kinderkredite geben und die Kapitalertragsrate kürzen und diese Wirtschaft wachsen lassen, werden wir ins nächste Jahrhundert hinken."
9199,9199,11973,-3,0,"As a matter of fact, I would like to take the issue a little further.",Eigentlich möchte ich das Thema noch etwas weiter ausführen.
9200,9200,698,-3,0,"So, I'm for continued research, but I also want strong conventional forces.","Ich bin also für fortgesetzte Forschung, aber ich will auch starke konventionelle Streitkräfte."
9201,9201,15266,-3,0,"So, I think some of those charges are missing the point.","Ich denke also, dass einige dieser Anschuldigungen den Punkt verfehlen."
9202,9202,24003,-3,0,That's going to take money for infrastructure and investment to do that.,"Das wird Geld für die Infrastruktur und Investitionen erfordern, um dies zu erreichen."
9203,9203,15387,-3,0,"Mr. President, once again, I happen to be against the amendment, because I think the amendment will take this problem out of the hands of elected legislators and put it in the hands f unelected judges.","Herr Präsident, noch einmal, ich bin zufällig gegen den Änderungsantrag, weil ich denke, dass der Änderungsantrag dieses Problem aus den Händen der gewählten Gesetzgeber nehmen und es in die Hände nicht gewählter Richter legen wird."
9204,9204,1698,-3,0,"Crack down on China, if and when they cheat.","Schlagen Sie gegen China vor, wenn und wann sie betrügen."
9205,9205,30419,-3,0,"Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her.","Einiges davon wird gesagt – jemand, der sehr bösartig zu mir war, Rosie O'Donnell, ich habe sehr harte Dinge zu ihr gesagt, und ich denke, jeder würde zustimmen, dass sie es verdient, und niemand hat Mitleid mit ihr."
9206,9206,28261,-3,0,"If you want to do a voucher program in Missouri, fine.","Wenn Sie ein Gutscheinprogramm in Missouri machen möchten, in Ordnung."
9207,9207,3147,-3,0,"He has learned the date of the expiration of SALT I, apparently.",Offenbar hat er das Ablaufdatum von SALT I erfahren.
9208,9208,33043,-3,0,We have to bring back our workers.,Wir müssen unsere Arbeiter zurückholen.
9209,9209,1853,-3,0,"Now, I know Donald Trump doesn't like to think of himself as small anything, but -- but that's how you define small businesses if you're getting business income.","Nun, ich weiß, dass Donald Trump sich nicht gerne für klein hält, aber – aber so definiert man kleine Unternehmen, wenn man Geschäftseinnahmen erzielt."
9210,9210,3587,-3,0,I have fought against it my career.,Ich habe meine Karriere dagegen gekämpft.
9211,9211,23385,-3,0,"And I just told you the facts, sir.","Und ich habe Ihnen gerade die Fakten erzählt, Sir."
9212,9212,20093,-3,0,I wasn't just getting more power and more power.,Ich bekam nicht nur immer mehr Kraft und noch mehr Kraft.
9213,9213,24098,-3,0,We've got to invest and grow.,Wir müssen investieren und wachsen.
9214,9214,12672,-3,0,"I think we have to demonstrate to the people of the world that we're determined in this free country of ours to be first - not first if, and not first but, and not first when - but first.","Ich denke, wir müssen den Menschen auf der ganzen Welt zeigen, dass wir in unserem freien Land entschlossen sind, die Ersten zu sein – nicht die Ersten, wenn, und nicht die Ersten, aber, und nicht die Ersten, wenn – sondern die Ersten."
9215,9215,21776,-3,0,"I believe, number one, it would pose a real problem for a lot of smaller states in the Congress who have enough trouble now making sure their interests are heard.","Ich glaube, Nummer eins, es würde ein echtes Problem für viele kleinere Staaten im Kongress darstellen, die jetzt genug Mühe haben, sicherzustellen, dass ihre Interessen gehört werden."
9216,9216,9196,-3,0,We have not made the progress we need to make to put people back to work.,"Wir haben nicht die Fortschritte gemacht, die wir machen müssten, um die Menschen wieder an die Arbeit zu bringen."
9217,9217,2976,-3,0,One press conference he had without sound.,Eine Pressekonferenz hatte er ohne Ton.
9218,9218,26386,-3,0,"It's probably going to take a much, much higher figure.","Es wird wahrscheinlich eine viel, viel höhere Zahl nehmen."
9219,9219,29751,-3,0,You don't have good community relations in Chicago.,Sie haben keine guten Beziehungen zur Gemeinde in Chicago.
9220,9220,2740,-3,0,But they lead in very different directions.,Aber sie führen in ganz unterschiedliche Richtungen.
